redis_redis-replica_1;0.37;6.656;0.08
redis_redis-master_1;0.32;6.488;0.08
redis_redis-replica_1;0.37;6.656;0.08
redis_redis-master_1;0.32;6.488;0.08
redis_redis-replica_1;0.39;6.652;0.08
redis_redis-master_1;0.34;6.488;0.08
redis_redis-replica_1;0.39;6.652;0.08
redis_redis-master_1;0.34;6.488;0.08
redis_redis-replica_1;0.38;6.652;0.08
redis_redis-master_1;0.35;6.492;0.08
redis_redis-replica_1;0.38;6.652;0.08
redis_redis-master_1;0.35;6.492;0.08
redis_redis-replica_1;0.38;6.652;0.08
redis_redis-master_1;0.35;6.492;0.08
redis_redis-replica_1;0.42;6.578;0.08
redis_redis-master_1;0.33;6.488;0.08
redis_redis-replica_1;0.42;6.578;0.08
redis_redis-master_1;0.33;6.488;0.08
redis_redis-replica_1;0.44;6.703;0.09
redis_redis-master_1;0.32;6.488;0.08
redis_redis-replica_1;0.44;6.703;0.09
redis_redis-master_1;0.32;6.488;0.08
redis_redis-replica_1;0.33;6.578;0.08
redis_redis-master_1;0.33;6.488;0.08
redis_redis-replica_1;0.33;6.578;0.08
redis_redis-master_1;0.33;6.488;0.08
redis_redis-replica_1;0.32;6.578;0.08
redis_redis-master_1;0.34;6.488;0.08
redis_redis-replica_1;0.32;6.578;0.08
redis_redis-master_1;0.34;6.488;0.08
redis_redis-replica_1;0.33;6.578;0.08
redis_redis-master_1;0.31;6.492;0.08
redis_redis-replica_1;0.33;6.578;0.08
redis_redis-master_1;0.31;6.492;0.08
redis_redis-replica_1;0.36;6.578;0.08
redis_redis-master_1;0.35;6.488;0.08
redis_redis-replica_1;0.36;6.578;0.08
redis_redis-master_1;0.35;6.488;0.08
redis_redis-replica_1;0.39;6.578;0.08
redis_redis-master_1;0.3;6.488;0.08
redis_redis-replica_1;0.39;6.578;0.08
redis_redis-master_1;0.3;6.488;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.28;6.492;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.28;6.492;0.08
redis_redis-replica_1;0.33;6.574;0.08
redis_redis-master_1;0.28;6.488;0.08
redis_redis-replica_1;0.33;6.574;0.08
redis_redis-master_1;0.28;6.488;0.08
redis_redis-replica_1;1.36;6.574;0.08
redis_redis-master_1;11.5;6.469;0.08
redis_redis-replica_1;1.36;6.574;0.08
redis_redis-master_1;11.5;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.36;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.36;6.469;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.31;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.31;6.469;0.08
redis_redis-replica_1;0.32;6.574;0.08
redis_redis-master_1;0.28;6.469;0.08
redis_redis-replica_1;0.32;6.574;0.08
redis_redis-master_1;0.28;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.39;6.574;0.08
redis_redis-master_1;0.33;6.469;0.08
redis_redis-replica_1;0.39;6.574;0.08
redis_redis-master_1;0.33;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.33;6.469;0.08
redis_redis-replica_1;0.36;6.574;0.08
redis_redis-master_1;0.33;6.469;0.08
redis_redis-replica_1;0.42;6.574;0.08
redis_redis-master_1;0.33;6.465;0.08
redis_redis-replica_1;0.42;6.574;0.08
redis_redis-master_1;0.33;6.465;0.08
redis_redis-replica_1;0.37;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.37;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.31;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.31;6.469;0.08
redis_redis-replica_1;0.39;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.39;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.37;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.37;6.574;0.08
redis_redis-master_1;0.32;6.469;0.08
redis_redis-replica_1;0.35;6.699;0.09
redis_redis-master_1;0.32;6.473;0.08
redis_redis-replica_1;0.35;6.699;0.09
redis_redis-master_1;0.32;6.473;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.33;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.33;6.469;0.08
redis_redis-replica_1;0.38;6.578;0.08
redis_redis-master_1;0.36;6.469;0.08
redis_redis-replica_1;0.38;6.578;0.08
redis_redis-master_1;0.36;6.469;0.08
redis_redis-replica_1;0.38;6.574;0.08
redis_redis-master_1;0.34;6.594;0.08
redis_redis-replica_1;0.38;6.574;0.08
redis_redis-master_1;0.34;6.594;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.37;6.574;0.08
redis_redis-master_1;0.31;6.465;0.08
redis_redis-replica_1;0.37;6.574;0.08
redis_redis-master_1;0.31;6.465;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.27;6.469;0.08
redis_redis-replica_1;0.35;6.574;0.08
redis_redis-master_1;0.27;6.469;0.08
redis_redis-replica_1;0.34;6.574;0.08
redis_redis-master_1;0.3;6.473;0.08
redis_redis-replica_1;0.34;6.574;0.08
redis_redis-master_1;0.3;6.473;0.08
redis_redis-replica_1;0.38;6.574;0.08
redis_redis-master_1;0.29;6.594;0.08
redis_redis-replica_1;0.38;6.574;0.08
redis_redis-master_1;0.29;6.594;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;0.31;6.574;0.08
redis_redis-master_1;0.3;6.469;0.08
redis_redis-replica_1;3.86;6.613;0.08
redis_redis-master_1;9.5;6.512;0.08
redis_redis-replica_1;3.86;6.613;0.08
redis_redis-master_1;9.5;6.512;0.08
redis_redis-replica_1;8.0;6.637;0.08
redis_redis-master_1;20.17;6.656;0.08
redis_redis-replica_1;8.0;6.637;0.08
redis_redis-master_1;20.17;6.656;0.08
redis_redis-replica_1;2.53;6.629;0.08
redis_redis-master_1;6.32;6.523;0.08
redis_redis-replica_1;2.53;6.629;0.08
redis_redis-master_1;6.32;6.523;0.08
redis_redis-replica_1;0.37;6.629;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.37;6.629;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.39;6.633;0.08
redis_redis-master_1;0.31;6.523;0.08
redis_redis-replica_1;0.39;6.633;0.08
redis_redis-master_1;0.31;6.523;0.08
redis_redis-replica_1;0.36;6.633;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.36;6.633;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.34;6.633;0.08
redis_redis-master_1;0.31;6.523;0.08
redis_redis-replica_1;0.34;6.633;0.08
redis_redis-master_1;0.31;6.523;0.08
redis_redis-replica_1;0.36;6.633;0.08
redis_redis-master_1;0.3;6.527;0.08
redis_redis-replica_1;0.36;6.633;0.08
redis_redis-master_1;0.3;6.527;0.08
redis_redis-replica_1;0.34;6.633;0.08
redis_redis-master_1;0.35;6.527;0.08
redis_redis-replica_1;0.34;6.633;0.08
redis_redis-master_1;0.35;6.527;0.08
redis_redis-replica_1;0.4;6.758;0.09
redis_redis-master_1;7.32;6.527;0.08
redis_redis-replica_1;0.4;6.758;0.09
redis_redis-master_1;7.32;6.527;0.08
redis_redis-replica_1;7.49;6.613;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;7.49;6.613;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.33;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.33;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.3;6.613;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.3;6.613;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.42;6.613;0.08
redis_redis-master_1;0.33;6.527;0.08
redis_redis-replica_1;0.42;6.613;0.08
redis_redis-master_1;0.33;6.527;0.08
redis_redis-replica_1;0.37;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.35;6.613;0.08
redis_redis-master_1;0.3;6.527;0.08
redis_redis-replica_1;0.35;6.613;0.08
redis_redis-master_1;0.3;6.527;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.35;6.527;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.35;6.527;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.4;6.738;0.09
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.4;6.738;0.09
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.35;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.35;6.613;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.43;6.609;0.08
redis_redis-master_1;0.37;6.531;0.08
redis_redis-replica_1;0.43;6.609;0.08
redis_redis-master_1;0.37;6.531;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.32;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.32;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.34;6.652;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.34;6.652;0.08
redis_redis-replica_1;0.39;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.39;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.32;6.527;0.08
redis_redis-replica_1;0.41;6.609;0.08
redis_redis-master_1;0.29;6.527;0.08
redis_redis-replica_1;0.41;6.609;0.08
redis_redis-master_1;0.29;6.527;0.08
redis_redis-replica_1;0.32;6.609;0.08
redis_redis-master_1;10.54;6.527;0.08
redis_redis-replica_1;0.32;6.609;0.08
redis_redis-master_1;10.54;6.527;0.08
redis_redis-replica_1;0.28;6.609;0.08
redis_redis-master_1;0.29;6.527;0.08
redis_redis-replica_1;0.28;6.609;0.08
redis_redis-master_1;0.29;6.527;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.46;6.527;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.46;6.527;0.08
redis_redis-replica_1;0.38;6.609;0.08
redis_redis-master_1;0.36;6.523;0.08
redis_redis-replica_1;0.38;6.609;0.08
redis_redis-master_1;0.36;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.29;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.29;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.33;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.33;6.527;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.31;6.527;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.29;6.523;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.29;6.523;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.32;6.523;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.32;6.523;0.08
redis_redis-replica_1;0.31;6.609;0.08
redis_redis-master_1;0.29;6.523;0.08
redis_redis-replica_1;0.31;6.609;0.08
redis_redis-master_1;0.29;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.36;6.52;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.36;6.52;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.32;6.523;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.32;6.523;0.08
redis_redis-replica_1;0.33;6.609;0.08
redis_redis-master_1;0.27;6.523;0.08
redis_redis-replica_1;0.33;6.609;0.08
redis_redis-master_1;0.27;6.523;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.29;6.523;0.08
redis_redis-replica_1;0.35;6.609;0.08
redis_redis-master_1;0.29;6.523;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.34;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.38;6.613;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.37;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.31;6.523;0.08
redis_redis-replica_1;0.36;6.609;0.08
redis_redis-master_1;0.31;6.523;0.08
redis_redis-replica_1;0.33;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.33;6.609;0.08
redis_redis-master_1;0.3;6.523;0.08
redis_redis-replica_1;0.4;6.621;0.08
redis_redis-master_1;0.42;6.535;0.08
redis_redis-replica_1;0.4;6.621;0.08
redis_redis-master_1;0.42;6.535;0.08
redis_redis-replica_1;11.09;6.652;0.08
redis_redis-master_1;26.38;6.562;0.08
redis_redis-replica_1;11.09;6.652;0.08
redis_redis-master_1;26.38;6.562;0.08
redis_redis-replica_1;0.44;6.652;0.08
redis_redis-master_1;0.3;6.566;0.08
redis_redis-replica_1;0.44;6.652;0.08
redis_redis-master_1;0.3;6.566;0.08
redis_redis-replica_1;0.33;6.652;0.08
redis_redis-master_1;0.29;6.566;0.08
redis_redis-replica_1;0.33;6.652;0.08
redis_redis-master_1;0.29;6.566;0.08
redis_redis-replica_1;0.32;6.652;0.08
redis_redis-master_1;0.31;6.566;0.08
redis_redis-replica_1;0.32;6.652;0.08
redis_redis-master_1;0.31;6.566;0.08
redis_redis-replica_1;0.33;6.652;0.08
redis_redis-master_1;0.32;6.566;0.08
redis_redis-replica_1;0.33;6.652;0.08
redis_redis-master_1;0.32;6.566;0.08
redis_redis-replica_1;0.33;6.652;0.08
redis_redis-master_1;0.32;6.566;0.08
redis_redis-replica_1;0.38;6.652;0.08
redis_redis-master_1;0.31;6.566;0.08
redis_redis-replica_1;0.38;6.652;0.08
redis_redis-master_1;0.31;6.566;0.08
redis_redis-replica_1;0.34;6.652;0.08
redis_redis-master_1;0.3;6.566;0.08
redis_redis-replica_1;0.34;6.652;0.08
redis_redis-master_1;0.3;6.566;0.08
redis_redis-replica_1;0.37;6.652;0.08
redis_redis-master_1;0.35;6.566;0.08
redis_redis-replica_1;0.37;6.652;0.08
redis_redis-master_1;0.35;6.566;0.08
redis_redis-replica_1;0.3;6.652;0.08
redis_redis-master_1;0.31;6.566;0.08
redis_redis-replica_1;0.3;6.652;0.08
redis_redis-master_1;0.31;6.566;0.08
redis_redis-replica_1;0.4;6.652;0.08
redis_redis-master_1;0.34;6.562;0.08
redis_redis-replica_1;0.4;6.652;0.08
redis_redis-master_1;0.34;6.562;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.33;6.648;0.08
redis_redis-master_1;0.29;6.562;0.08
redis_redis-replica_1;0.33;6.648;0.08
redis_redis-master_1;0.29;6.562;0.08
redis_redis-replica_1;0.35;6.645;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.35;6.645;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.28;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.28;6.562;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;6.65;6.562;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;6.65;6.562;0.08
redis_redis-replica_1;4.84;6.645;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;4.84;6.645;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.29;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.29;6.562;0.08
redis_redis-replica_1;0.31;6.645;0.08
redis_redis-master_1;0.33;6.562;0.08
redis_redis-replica_1;0.31;6.645;0.08
redis_redis-master_1;0.33;6.562;0.08
redis_redis-replica_1;0.32;6.645;0.08
redis_redis-master_1;0.31;6.559;0.08
redis_redis-replica_1;0.32;6.645;0.08
redis_redis-master_1;0.31;6.559;0.08
redis_redis-replica_1;0.37;6.77;0.09
redis_redis-master_1;0.27;6.566;0.08
redis_redis-replica_1;0.37;6.77;0.09
redis_redis-master_1;0.27;6.566;0.08
redis_redis-replica_1;0.43;6.652;0.08
redis_redis-master_1;1.64;6.57;0.08
redis_redis-replica_1;0.43;6.652;0.08
redis_redis-master_1;1.64;6.57;0.08
redis_redis-replica_1;1.09;6.648;0.08
redis_redis-master_1;11.0;6.559;0.08
redis_redis-replica_1;1.09;6.648;0.08
redis_redis-master_1;11.0;6.559;0.08
redis_redis-replica_1;0.37;6.648;0.08
redis_redis-master_1;0.33;6.562;0.08
redis_redis-replica_1;0.37;6.648;0.08
redis_redis-master_1;0.33;6.562;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.32;6.688;0.08
redis_redis-replica_1;0.33;6.645;0.08
redis_redis-master_1;0.32;6.688;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;0.28;6.562;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;0.28;6.562;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.33;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.33;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.38;6.645;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.38;6.645;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.37;6.648;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.37;6.648;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.37;6.645;0.08
redis_redis-master_1;0.36;6.559;0.08
redis_redis-replica_1;0.37;6.645;0.08
redis_redis-master_1;0.36;6.559;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.38;6.648;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.38;6.648;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.32;6.648;0.08
redis_redis-master_1;0.3;6.566;0.08
redis_redis-replica_1;0.32;6.648;0.08
redis_redis-master_1;0.3;6.566;0.08
redis_redis-replica_1;0.35;6.645;0.08
redis_redis-master_1;0.34;6.562;0.08
redis_redis-replica_1;0.35;6.645;0.08
redis_redis-master_1;0.34;6.562;0.08
redis_redis-replica_1;0.36;6.648;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.36;6.648;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.39;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.39;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;0.33;6.562;0.08
redis_redis-replica_1;0.34;6.645;0.08
redis_redis-master_1;0.33;6.562;0.08
redis_redis-replica_1;0.34;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.34;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.34;6.684;0.08
redis_redis-replica_1;0.36;6.645;0.08
redis_redis-master_1;0.34;6.684;0.08
redis_redis-replica_1;0.4;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.4;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.36;6.648;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.36;6.648;0.08
redis_redis-master_1;0.3;6.562;0.08
redis_redis-replica_1;0.34;6.648;0.08
redis_redis-master_1;0.29;6.562;0.08
redis_redis-replica_1;0.34;6.648;0.08
redis_redis-master_1;0.29;6.562;0.08
redis_redis-replica_1;0.36;6.648;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.36;6.648;0.08
redis_redis-master_1;0.32;6.562;0.08
redis_redis-replica_1;0.37;6.645;0.08
redis_redis-master_1;0.28;6.566;0.08
redis_redis-replica_1;0.37;6.645;0.08
redis_redis-master_1;0.28;6.566;0.08
redis_redis-replica_1;0.37;6.645;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.39;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.39;6.648;0.08
redis_redis-master_1;0.31;6.562;0.08
redis_redis-replica_1;0.38;6.633;0.08
redis_redis-master_1;0.29;6.551;0.08
redis_redis-replica_1;0.38;6.633;0.08
redis_redis-master_1;0.29;6.551;0.08
redis_redis-replica_1;0.36;6.633;0.08
redis_redis-master_1;0.3;6.551;0.08
redis_redis-replica_1;0.36;6.633;0.08
redis_redis-master_1;0.3;6.551;0.08
redis_redis-replica_1;0.35;6.633;0.08
redis_redis-master_1;0.27;6.551;0.08
redis_redis-replica_1;0.35;6.633;0.08
redis_redis-master_1;0.27;6.551;0.08
redis_redis-replica_1;0.33;6.633;0.08
redis_redis-master_1;0.3;6.547;0.08
redis_redis-replica_1;0.33;6.633;0.08
redis_redis-master_1;0.3;6.547;0.08
redis_redis-replica_1;4.87;6.711;0.09
redis_redis-master_1;8.38;6.598;0.08
redis_redis-replica_1;4.87;6.711;0.09
redis_redis-master_1;8.38;6.598;0.08
redis_redis-replica_1;10.46;6.848;0.09
redis_redis-master_1;25.29;6.602;0.08
redis_redis-replica_1;10.46;6.848;0.09
redis_redis-master_1;25.29;6.602;0.08
redis_redis-replica_1;0.41;6.715;0.09
redis_redis-master_1;0.67;6.582;0.08
redis_redis-replica_1;0.41;6.715;0.09
redis_redis-master_1;0.67;6.582;0.08
redis_redis-replica_1;0.37;6.723;0.09
redis_redis-master_1;0.29;6.586;0.08
redis_redis-replica_1;0.37;6.723;0.09
redis_redis-master_1;0.29;6.586;0.08
redis_redis-replica_1;0.34;6.719;0.09
redis_redis-master_1;0.28;6.586;0.08
redis_redis-replica_1;0.34;6.719;0.09
redis_redis-master_1;0.28;6.586;0.08
redis_redis-replica_1;0.37;6.719;0.09
redis_redis-master_1;0.3;6.586;0.08
redis_redis-replica_1;0.37;6.719;0.09
redis_redis-master_1;0.3;6.586;0.08
redis_redis-replica_1;0.36;6.719;0.09
redis_redis-master_1;0.28;6.586;0.08
redis_redis-replica_1;0.36;6.719;0.09
redis_redis-master_1;0.28;6.586;0.08
redis_redis-replica_1;0.34;6.719;0.09
redis_redis-master_1;0.33;6.586;0.08
redis_redis-replica_1;0.34;6.719;0.09
redis_redis-master_1;0.33;6.586;0.08
redis_redis-replica_1;0.34;6.719;0.09
redis_redis-master_1;0.3;6.586;0.08
redis_redis-replica_1;0.34;6.719;0.09
redis_redis-master_1;0.3;6.586;0.08
redis_redis-replica_1;0.35;6.719;0.09
redis_redis-master_1;0.27;6.586;0.08
redis_redis-replica_1;0.35;6.719;0.09
redis_redis-master_1;0.27;6.586;0.08
redis_redis-replica_1;0.41;6.68;0.08
redis_redis-master_1;0.26;6.586;0.08
