ca.org2.example.com;0.0;10.71;0.14;0.00856;0.0058
couchdb.peer0.org1.example.com;0.72;39.43;0.5;0.0293;0.022
couchdb.peer0.org2.example.com;0.47;41.45;0.53;0.0293;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00843;0.0058
tender_brahmagupta;175.67;160.5;2.04;0.0013100000000000002;0.0
distracted_gates;149.18;149.7;1.9;0.0013100000000000002;0.0
peer0.org1.example.com;1.51;46.95;0.6;0.0777;0.003
peer0.org2.example.com;1.74;12.39;0.16;0.077;0.033
orderer0.example.com;0.08;8.262;0.1;0.020300000000000002;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00856;0.0058
couchdb.peer0.org1.example.com;0.72;39.43;0.5;0.0293;0.022
couchdb.peer0.org2.example.com;0.47;41.45;0.53;0.0293;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00843;0.0058
tender_brahmagupta;175.67;160.5;2.04;0.0013100000000000002;0.0
distracted_gates;149.18;149.7;1.9;0.0013100000000000002;0.0
peer0.org1.example.com;1.51;46.95;0.6;0.0777;0.003
peer0.org2.example.com;1.55;12.39;0.16;0.07740000000000001;0.033
orderer0.example.com;0.18;8.262;0.1;0.0205;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00872;0.0058
couchdb.peer0.org1.example.com;0.32;39.43;0.5;0.029500000000000002;0.022
couchdb.peer0.org2.example.com;0.95;41.45;0.53;0.0296;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00843;0.0058
tender_brahmagupta;175.67;160.5;2.04;0.0013100000000000002;0.0
distracted_gates;149.18;149.7;1.9;0.0013100000000000002;0.0
peer0.org1.example.com;1.15;46.95;0.6;0.0782;0.033
peer0.org2.example.com;1.55;12.39;0.16;0.07740000000000001;0.033
orderer0.example.com;0.18;8.262;0.1;0.0205;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00872;0.0058
couchdb.peer0.org1.example.com;0.32;39.43;0.5;0.029500000000000002;0.022
couchdb.peer0.org2.example.com;0.95;41.45;0.53;0.0296;0.022
ca.org1.example.com;0.0;8.25;0.1;0.0086;0.0058
tender_brahmagupta;142.68;190.1;2.41;0.00148;0.0
distracted_gates;150.08;183.6;2.33;0.00188;0.0
peer0.org1.example.com;1.15;46.95;0.6;0.0782;0.033
peer0.org2.example.com;1.55;12.39;0.16;0.07740000000000001;0.033
orderer0.example.com;0.18;8.262;0.1;0.0205;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00872;0.0058
couchdb.peer0.org1.example.com;0.32;39.43;0.5;0.029500000000000002;0.022
couchdb.peer0.org2.example.com;0.95;41.45;0.53;0.0296;0.022
ca.org1.example.com;0.0;8.25;0.1;0.0086;0.0058
tender_brahmagupta;142.68;190.1;2.41;0.00148;0.0
distracted_gates;150.08;183.6;2.33;0.00188;0.0
peer0.org1.example.com;1.51;46.97;0.6;0.0782;0.033
peer0.org2.example.com;1.51;12.39;0.16;0.0775;0.033
orderer0.example.com;0.09;8.262;0.1;0.0205;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00872;0.0058
couchdb.peer0.org1.example.com;0.81;39.43;0.5;0.029500000000000002;0.022
couchdb.peer0.org2.example.com;0.66;41.45;0.53;0.0296;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;148.09;60.2;0.76;0.00188;0.0
distracted_gates;154.47;53.6;0.68;0.00204;0.0
peer0.org1.example.com;1.51;46.97;0.6;0.0782;0.033
peer0.org2.example.com;1.51;12.39;0.16;0.0775;0.033
orderer0.example.com;0.09;8.262;0.1;0.0205;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00872;0.0058
couchdb.peer0.org1.example.com;0.81;39.43;0.5;0.029500000000000002;0.022
couchdb.peer0.org2.example.com;0.66;41.45;0.53;0.0296;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;148.09;60.2;0.76;0.00188;0.0
distracted_gates;154.47;53.6;0.68;0.00204;0.0
peer0.org1.example.com;1.99;46.97;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.81;12.39;0.16;0.0777;0.033
orderer0.example.com;0.06;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.61;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;0.34;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;139.98;79.76;1.01;0.00204;0.0
distracted_gates;154.35;72.47;0.92;0.00204;0.0
peer0.org1.example.com;1.99;46.97;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.81;12.39;0.16;0.0777;0.033
orderer0.example.com;0.06;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.61;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;0.34;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;139.98;79.76;1.01;0.00204;0.0
distracted_gates;154.35;72.47;0.92;0.00204;0.0
peer0.org1.example.com;1.46;46.98;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.38;12.4;0.16;0.0777;0.033
orderer0.example.com;0.08;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.58;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;0.66;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;177.02;74.7;0.95;0.00204;0.0
distracted_gates;155.11;105.7;1.34;0.00204;0.0
peer0.org1.example.com;1.46;46.98;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.38;12.4;0.16;0.0777;0.033
orderer0.example.com;0.08;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.58;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;0.66;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;177.02;74.7;0.95;0.00204;0.0
distracted_gates;155.11;105.7;1.34;0.00204;0.0
peer0.org1.example.com;1.49;46.98;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.66;12.4;0.16;0.0777;0.033
orderer0.example.com;0.06;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.44;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;9.74;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;182.39;52.32;0.66;0.00204;0.0
distracted_gates;172.4;65.79;0.84;0.0021200000000000004;0.0
peer0.org1.example.com;1.49;46.98;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.66;12.4;0.16;0.0777;0.033
orderer0.example.com;0.06;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.44;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;9.74;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;182.39;52.32;0.66;0.00204;0.0
distracted_gates;172.4;65.79;0.84;0.0021200000000000004;0.0
peer0.org1.example.com;1.49;46.98;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.66;12.4;0.16;0.0777;0.033
orderer0.example.com;0.06;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;0.44;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;9.74;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;182.39;52.32;0.66;0.00204;0.0
distracted_gates;172.4;65.79;0.84;0.0021200000000000004;0.0
peer0.org1.example.com;1.6;47.0;0.6;0.07840000000000001;0.033
peer0.org2.example.com;1.59;12.4;0.16;0.0777;0.033
orderer0.example.com;0.1;8.262;0.1;0.0206;0.024
ca.org2.example.com;0.0;10.71;0.14;0.00889;0.0058
couchdb.peer0.org1.example.com;1.4;39.43;0.5;0.0297;0.022
couchdb.peer0.org2.example.com;0.45;41.45;0.53;0.0297;0.022
ca.org1.example.com;0.0;8.25;0.1;0.00876;0.0058
tender_brahmagupta;187.39;99.66;1.27;0.00204;0.0
distracted_gates;180.5;87.92;1.12;0.0021200000000000004;0.0
